Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,
148007276,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
148038702,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
148057131,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148057378,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148057626,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148095984,00000367,false,Rx,1,8,00,00,00,00,00,00,00,00,
148096231,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
148096464,00000227,false,Rx,1,8,EF,03,A2,00,06,00,3A,B8,
148096712,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
148096946,00000229,false,Rx,1,8,00,04,94,00,14,00,3A,B8,
148097193,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148097433,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148097676,0000022B,false,Rx,1,8,DD,03,91,00,07,00,3A,B8,
148097915,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
148098162,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148098395,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148098635,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148098869,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148099110,00000717,false,Rx,1,8,0E,00,00,02,66,17,00,00,
148099349,00000719,false,Rx,1,8,0C,01,00,04,04,06,01,00,
148099597,0000071B,false,Rx,1,8,0B,00,00,00,00,00,00,00,
148105873,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
148106128,00000377,false,Rx,1,8,00,00,00,00,00,00,00,00,
148106435,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
148107238,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
148115973,00000347,false,Rx,1,8,00,00,00,00,00,08,00,00,
148125972,00000357,false,Rx,1,8,00,00,00,00,00,00,00,00,
148135969,00000327,false,Rx,1,8,00,00,00,00,00,00,00,00,
148138703,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
148138837,0000010C,false,Rx,1,2,20,00,00,00,00,00,00,00,
148138986,00000549,false,Rx,1,2,20,FF,00,00,00,00,00,00,
148139121,00000547,false,Rx,1,2,20,FF,00,00,00,00,00,00,
148139255,0000054B,false,Rx,1,2,20,FF,00,00,00,00,00,00,
148145964,00000337,false,Rx,1,8,00,00,00,00,00,00,00,00,
148157132,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148157378,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148157627,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148196045,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
148196276,00000227,false,Rx,1,8,F1,03,AB,00,02,00,3A,B8,
148196523,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148196759,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148197006,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
148197238,00000229,false,Rx,1,8,06,04,97,00,0C,00,3A,B8,
148197487,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148197721,0000022B,false,Rx,1,8,D4,03,8B,00,06,00,3A,B8,
148197961,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
148198208,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148198441,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148198682,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148198930,00000369,false,Rx,1,8,00,00,00,00,00,00,00,00,
148199163,00000717,false,Rx,1,8,0F,00,CD,01,23,24,00,00,
148199403,00000719,false,Rx,1,8,0E,00,00,02,66,17,00,00,
148199642,0000071B,false,Rx,1,8,0C,01,00,04,04,06,01,00,
148205835,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
148206426,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
148206676,00000379,false,Rx,1,8,00,00,00,00,00,00,00,00,
148207207,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
148216537,00000349,false,Rx,1,8,00,00,00,00,00,08,00,00,
148226534,00000359,false,Rx,1,8,00,00,00,00,00,00,00,00,
148236531,00000329,false,Rx,1,8,00,00,00,00,00,00,00,00,
148238707,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
148246527,00000339,false,Rx,1,8,00,00,00,00,00,00,00,00,
148257129,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148257376,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148257623,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148296017,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
148296248,00000227,false,Rx,1,8,F5,03,A5,00,0A,00,3A,B8,
148296497,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148296737,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148296970,00000229,false,Rx,1,8,0F,04,91,00,0E,00,3A,B8,
148297217,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
148297451,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148297692,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148297924,0000022B,false,Rx,1,8,D7,03,8C,00,0B,00,3A,B8,
148298172,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148298404,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148298644,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148298887,0000036B,false,Rx,1,8,00,00,00,00,00,00,00,00,
148299134,00000717,false,Rx,1,8,10,FA,0F,00,18,00,00,00,
148299374,00000719,false,Rx,1,8,0F,00,CD,01,74,24,00,00,
148299608,0000071B,false,Rx,1,8,0E,00,00,02,66,17,00,00,
148305806,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
148306396,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
148307215,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
148307462,0000037B,false,Rx,1,8,00,00,00,00,00,00,00,00,
148317311,0000034B,false,Rx,1,8,00,00,00,00,00,08,00,00,
148327308,0000035B,false,Rx,1,8,00,00,00,00,00,00,00,00,
148337313,0000032B,false,Rx,1,8,00,00,00,00,00,00,00,00,
148338708,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
148338835,0000010C,false,Rx,1,2,21,00,00,00,00,00,00,00,
148338992,00000547,false,Rx,1,2,21,FF,00,00,00,00,00,00,
148339126,00000549,false,Rx,1,2,21,FF,00,00,00,00,00,00,
148339259,0000054B,false,Rx,1,2,21,FF,00,00,00,00,00,00,
148347304,0000033B,false,Rx,1,8,00,00,00,00,00,00,00,00,
148357126,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148357374,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148357621,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148395986,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
148396224,00000227,false,Rx,1,8,FD,03,A6,00,04,00,3A,B8,
148396466,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148396707,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148396946,00000229,false,Rx,1,8,1A,04,8E,00,05,00,3A,B8,
148397187,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
148397435,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148397670,0000022B,false,Rx,1,8,EA,03,8D,00,05,00,3A,B8,
148397911,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148398142,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148398382,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148398616,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148398856,00000717,false,Rx,1,8,11,00,82,FF,00,00,02,02,
148399104,00000719,false,Rx,1,8,10,FE,0F,00,17,00,00,00,
148399344,0000071B,false,Rx,1,8,0F,00,CD,01,3B,22,00,00,
148405810,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
148406364,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
148407175,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
148438707,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
148457130,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148457376,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148457623,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148495971,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148496211,00000227,false,Rx,1,8,08,04,A4,00,06,00,3A,B8,
148496458,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148496699,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148496933,00000229,false,Rx,1,8,18,04,8F,00,08,00,3A,B8,
148497180,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
148497427,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
148497660,0000022B,false,Rx,1,8,DD,03,8B,00,0F,00,3A,B8,
148497902,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148498141,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148498373,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148498607,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148498848,00000717,false,Rx,1,8,12,40,29,00,27,00,27,00,
148499088,00000719,false,Rx,1,8,11,00,94,FF,00,00,02,02,
148499329,0000071B,false,Rx,1,8,10,05,00,00,15,00,00,00,
148505764,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
148506363,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
148507143,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
148538707,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
148538834,0000010C,false,Rx,1,2,22,00,00,00,00,00,00,00,
148538983,00000547,false,Rx,1,2,22,FF,00,00,00,00,00,00,
148539116,00000549,false,Rx,1,2,22,FF,00,00,00,00,00,00,
148539244,0000054B,false,Rx,1,2,22,FF,00,00,00,00,00,00,
148557130,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148557377,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148557625,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148595966,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
148596198,00000227,false,Rx,1,8,10,04,A3,00,13,00,3A,B8,
148596445,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148596686,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148596920,00000229,false,Rx,1,8,26,04,87,00,0D,00,3A,B8,
148597167,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
148597407,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148597641,0000022B,false,Rx,1,8,EE,03,88,00,05,00,3A,B8,
148597889,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148598120,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148598361,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148598594,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148598842,00000717,false,Rx,1,8,13,00,00,00,00,00,00,00,
148599083,00000719,false,Rx,1,8,12,40,26,00,27,00,26,00,
148599323,0000071B,false,Rx,1,8,11,00,99,FF,00,00,02,02,
148605759,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
148606321,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
148607146,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
148638699,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
148657129,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148657375,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148657624,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148695917,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
148696155,00000227,false,Rx,1,8,13,04,A8,00,0E,00,3A,B8,
148696403,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148696651,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
148696886,00000229,false,Rx,1,8,32,04,85,00,04,00,3A,B8,
148697133,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
148697382,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
148697614,0000022B,false,Rx,1,8,F1,03,8B,00,06,00,3A,B8,
148697863,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148698094,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148698328,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148698567,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148698808,00000717,false,Rx,1,8,14,00,00,00,1D,00,00,00,
148699057,00000719,false,Rx,1,8,13,00,00,00,00,00,00,00,
148699297,0000071B,false,Rx,1,8,12,40,29,00,27,00,25,00,
148705711,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
148706325,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
148707106,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
148738704,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
148738832,0000010C,false,Rx,1,2,23,00,00,00,00,00,00,00,
148738988,0000054B,false,Rx,1,2,23,FF,00,00,00,00,00,00,
148739114,00000547,false,Rx,1,2,23,FF,00,00,00,00,00,00,
148739248,00000549,false,Rx,1,2,23,FF,00,00,00,00,00,00,
148757127,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148757374,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148757621,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148795883,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148796122,00000227,false,Rx,1,8,1A,04,A2,00,0B,00,3A,B8,
148796370,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148796610,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148796844,00000229,false,Rx,1,8,34,04,8D,00,0E,00,3A,B8,
148797084,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
148797332,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
148797572,0000022B,false,Rx,1,8,02,04,8E,00,10,00,3A,B8,
148797821,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148798053,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148798286,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148798525,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148798767,00000719,false,Rx,1,8,14,00,00,00,EC,FF,00,00,
148799015,0000071B,false,Rx,1,8,13,00,00,00,00,00,00,00,
148805682,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
148806279,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
148807105,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
148838705,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
148857127,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148857373,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148857621,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148895861,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148896092,00000227,false,Rx,1,8,22,04,A3,00,0B,00,3A,B8,
148896341,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148896588,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
148896829,00000229,false,Rx,1,8,38,04,90,00,08,00,3A,B8,
148897070,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
148897310,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148897550,0000022B,false,Rx,1,8,0C,04,92,00,03,00,3A,B8,
148897798,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148898030,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148898263,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148898503,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148898737,00000717,false,Rx,1,8,16,00,00,00,00,00,8D,39,
148898985,0000071B,false,Rx,1,8,14,00,00,00,F9,FF,00,00,
148905689,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
148906258,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
148907061,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
148938707,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
148938834,0000010C,false,Rx,1,2,24,00,00,00,00,00,00,00,
148938997,0000054B,false,Rx,1,2,24,FF,00,00,00,00,00,00,
148939124,00000547,false,Rx,1,2,24,FF,00,00,00,00,00,00,
148939258,00000549,false,Rx,1,2,24,FF,00,00,00,00,00,00,
148957130,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148957376,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148957623,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
148995835,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148996074,00000227,false,Rx,1,8,27,04,A3,00,06,00,3A,B8,
148996315,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148996562,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
148996796,00000229,false,Rx,1,8,41,04,90,00,10,00,3A,B8,
148997044,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
148997284,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
148997524,0000022B,false,Rx,1,8,10,04,8F,00,07,00,3A,B8,
148997773,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
148998005,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148998245,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148998478,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
148998719,00000717,false,Rx,1,8,17,00,02,60,00,00,40,01,
148998959,00000719,false,Rx,1,8,16,00,00,00,00,00,49,39,
149005646,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
149006253,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
149007034,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
149038699,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
149057130,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149057376,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149057625,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149095734,00000367,false,Rx,1,8,00,00,00,00,00,00,00,00,
149095982,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149096214,00000227,false,Rx,1,8,2D,04,AA,00,05,00,3A,B8,
149096454,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149096687,00000229,false,Rx,1,8,44,04,90,00,09,00,3A,B8,
149096936,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149097183,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
149097423,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149097657,0000022B,false,Rx,1,8,10,04,89,00,14,00,3A,B8,
149097904,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149098137,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149098378,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149098610,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149098851,00000717,false,Rx,1,8,18,00,66,06,00,00,00,00,
149099100,00000719,false,Rx,1,8,17,00,00,40,00,00,70,01,
149099340,0000071B,false,Rx,1,8,16,00,00,00,00,00,75,39,
149105643,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
149105891,00000377,false,Rx,1,8,00,00,00,00,00,00,00,00,
149106221,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
149107032,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
149115737,00000347,false,Rx,1,8,00,00,00,00,00,08,00,00,
149125741,00000357,false,Rx,1,8,00,00,00,00,00,00,00,00,
149135739,00000327,false,Rx,1,8,00,00,00,00,00,00,00,00,
149138701,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
149138835,0000010C,false,Rx,1,2,25,00,00,00,00,00,00,00,
149138985,00000547,false,Rx,1,2,25,FF,00,00,00,00,00,00,
149139119,00000549,false,Rx,1,2,25,FF,00,00,00,00,00,00,
149139246,0000054B,false,Rx,1,2,25,FF,00,00,00,00,00,00,
149145734,00000337,false,Rx,1,8,00,00,00,00,00,00,00,00,
149157129,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149157375,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149157624,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149195789,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149196029,00000227,false,Rx,1,8,32,04,AB,00,10,00,3A,B8,
149196276,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149196509,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149196751,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149196983,00000229,false,Rx,1,8,45,04,95,00,12,00,3A,B8,
149197231,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
149197464,0000022B,false,Rx,1,8,0F,04,8C,00,17,00,3A,B8,
149197713,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
149197959,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149198192,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149198432,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149198681,00000369,false,Rx,1,8,00,00,00,00,00,00,00,00,
149198923,00000717,false,Rx,1,8,19,00,00,00,00,00,00,00,
149199170,00000719,false,Rx,1,8,18,00,66,06,00,00,00,00,
149199410,0000071B,false,Rx,1,8,17,00,00,30,00,00,80,01,
149205601,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
149206208,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
149206455,00000379,false,Rx,1,8,00,00,00,00,00,00,00,00,
149206996,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
149216313,00000349,false,Rx,1,8,00,00,00,00,00,08,00,00,
149226310,00000359,false,Rx,1,8,00,00,00,00,00,00,00,00,
149236308,00000329,false,Rx,1,8,00,00,00,00,00,00,00,00,
149238704,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
149246304,00000339,false,Rx,1,8,00,00,00,00,00,00,00,00,
149257124,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149257372,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149257619,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149295766,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149296004,00000227,false,Rx,1,8,3C,04,AA,00,13,00,3A,B8,
149296252,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149296500,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
149296734,00000229,false,Rx,1,8,54,04,93,00,07,00,3A,B8,
149296973,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
149297207,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149297454,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
149297689,0000022B,false,Rx,1,8,15,04,87,00,0F,00,3A,B8,
149297936,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149298168,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149298408,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149298655,0000036B,false,Rx,1,8,00,00,00,00,00,00,00,00,
149298897,00000717,false,Rx,1,8,01,00,00,00,CC,0C,00,00,
149299145,00000719,false,Rx,1,8,19,00,00,00,00,00,00,00,
149299385,0000071B,false,Rx,1,8,18,00,66,06,00,00,00,00,
149305569,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
149306162,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
149306995,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
149307244,0000037B,false,Rx,1,8,00,00,00,00,00,00,00,00,
149317089,0000034B,false,Rx,1,8,00,00,00,00,00,08,00,00,
149327094,0000035B,false,Rx,1,8,00,00,00,00,00,00,00,00,
149337091,0000032B,false,Rx,1,8,00,00,00,00,00,00,00,00,
149338704,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
149338839,0000010C,false,Rx,1,2,26,00,00,00,00,00,00,00,
149338981,00000547,false,Rx,1,2,26,FF,00,00,00,00,00,00,
149339115,00000549,false,Rx,1,2,26,FF,00,00,00,00,00,00,
149339244,0000054B,false,Rx,1,2,26,FF,00,00,00,00,00,00,
149347085,0000033B,false,Rx,1,8,00,00,00,00,00,00,00,00,
149357128,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149357374,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149357622,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149395737,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149395976,00000227,false,Rx,1,8,3A,04,AF,00,0A,00,3A,B8,
149396223,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149396472,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
149396699,00000229,false,Rx,1,8,54,04,94,00,0E,00,3A,B8,
149396946,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
149397187,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149397427,0000022B,false,Rx,1,8,20,04,8C,00,06,00,3A,B8,
149397668,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149397908,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149398140,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149398380,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149398621,00000717,false,Rx,1,8,02,00,00,00,00,00,00,00,
149398864,00000719,false,Rx,1,8,01,00,00,00,CC,0C,00,00,
149399111,0000071B,false,Rx,1,8,19,00,00,00,00,00,00,00,
149405577,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
149406146,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
149406941,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
149438699,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
149457130,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149457376,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149457624,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149495732,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
149495964,00000227,false,Rx,1,8,44,04,B0,00,12,00,3A,B8,
149496212,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149496452,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149496685,00000229,false,Rx,1,8,5E,04,94,00,0C,00,3A,B8,
149496927,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
149497166,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
